lsgd_id,lsgd_name,lsgd_type,district,elevation,slope,rainfall_7day_mm,event_year_x,dist_to_water_m,vegetation,builtup,fatalities,no_of_landslides,agri_crop_loss_ha,fully_damaged_houses,severely_damaged_houses,roads_damaged_km,bridges_damaged,severity_score,flood_risk_level,landslide_risk_level,flood_occurred,landslide_occurred,event_year_y,flood_area_pct,landslide_count_real,soil_texture_class,flow_accumulation,flood_occurred_real,landslide_occurred_real
16,Kasaragod,municipality,Kasaragod,23.993764175965502,4.534484795078041,325.4,2018,601.0616005928041,0.633718819137077,0.172566463276685,,,,,,,,,,,,,,0.1806766813436746,0.0,5.999999999999999,411.8065961880122,1,0
17,Chemnad,gram_panchayat,Kasaragod,46.3893854905655,6.0737188718644015,325.4,2018,1042.5674721721389,0.8195376063360975,0.0401572504343094,,,,,,,,,,,,,,0.0,0.0,6.000000000000007,621.6062123062571,0,0
18,Muliyar,gram_panchayat,Kasaragod,103.67224553424512,10.084571448236582,280.7,2018,3636.477893446525,0.9449081047560272,0.0112896947334363,,,,,,,,,,,,,,0.3644755482148334,0.0,6.0,324.075498847888,1,0
19,Bedadka,gram_panchayat,Kasaragod,128.91404121796538,10.452708567776746,280.7,2018,6103.411641314036,0.8920412564912247,0.0070654112127739,,,,,,,,,,,,,,0.0,0.0,5.999999999999993,217.91431865987204,0,0
20,Delampadi,gram_panchayat,Kasaragod,138.49746837966416,10.079704912090294,352.0,2018,3862.711452936502,0.9776414554380556,0.0018776241864105,,,,,,,,,,,,,,0.0823670574217455,0.0,5.999999999999992,189.90604244867933,1,0
21,Kuttikol,gram_panchayat,Kasaragod,180.16051658158972,11.809224076253946,354.9,2018,8086.078409489753,0.9768484541437972,0.0045342583419684,,,,,,,,,,,,,,0.0,1.0,6.000000000000003,14.666060192595308,0,1
22,Kallar,gram_panchayat,Kasaragod,163.31666044368458,13.599255797459008,356.9,2018,12646.86781838477,0.986484515761114,0.004461838332674,,,,,,,,,,,,,,0.0,0.0,6.000000000000002,75.18383050902587,0,0
23,Pananthadi,gram_panchayat,Kasaragod,289.9983029295479,16.906122405618344,379.2,2018,17573.604735604218,0.9872843396200032,0.0018325387240855,,,,,,,,,,,,,,0.0,1.0,6.000000000000003,40.87632232889831,0,1
24,Kodom-Belur,gram_panchayat,Kasaragod,132.6477798265493,11.219711746195692,356.9,2018,9339.670455544636,0.9408615191067046,0.0056190946741391,,,,,,,,,,,,,,0.0,0.0,6.000000000000001,18.793484188289867,0,0
25,Balal,gram_panchayat,Kasaragod,345.84075137475475,18.55172576193832,358.4,2018,15796.671946266766,0.9860244236020952,0.0026428167776517,,,,,,,,,,,,,,0.0,4.0,6.0,11.999591157689087,0,1
26,Kinanur-Karindalam,gram_panchayat,Kasaragod,109.01377421027918,9.723982487277912,311.0,2018,4722.18562154917,0.9000889460869592,0.0078764234767254,,,,,,,,,,,,,,0.0,2.0,6.0,119.18533667902254,0,1
27,East Eleri,gram_panchayat,Kasaragod,180.91533718222627,13.3875296973056,464.7,2018,14349.632428638246,0.9929183541638706,0.0041556367801891,,,,,,,,,,,,,,0.0,3.0,6.000000000000006,60.71373162121656,0,1
28,West Eleri,gram_panchayat,Kasaragod,152.3585207384427,14.315165776714604,395.1,2018,9830.959346201009,0.9938938860357296,0.0017765311205858,,,,,,,,,,,,,,0.0,4.0,6.0,84.72582985216982,0,1
29,Uduma,gram_panchayat,Kasaragod,33.529598304618936,4.251220941490392,325.4,2018,1975.2062016755704,0.9056453169012456,0.0380027808868928,,,,,,,,,,,,,,0.0,0.0,6.000000000000004,10.899239271774544,0,0
30,Pallikkara,gram_panchayat,Kasaragod,45.71772082000998,4.57548227109524,304.1,2018,2632.632352794133,0.816939422920951,0.0315476776487586,,,,,,,,,,,,,,0.0,1.0,6.000000000000003,29.359288397399112,0,1
31,Ajanur,gram_panchayat,Kasaragod,28.29348705202085,4.290520570719853,278.2,2018,1925.213570081952,0.8467166653347094,0.0512793020800645,,,,,,,,,,,,,,0.0,0.0,5.999999999999998,21.798333369501524,0,0
32,Pullur-Periya,gram_panchayat,Kasaragod,76.72737033609843,7.255602829739114,301.40000000000003,2018,6855.647200140271,0.8429791934313874,0.023329072111245,,,,,,,,,,,,,,0.0,0.0,6.0,60.33016856270737,0,0
33,Kanhangad,municipality,Kasaragod,20.063852695430704,3.713268839235318,278.2,2018,952.3895842324188,0.8295886209731966,0.0760560690537264,,,,,,,,,,,,,,0.0,0.0,6.000000000000002,53.231366762019846,0,0
34,Madikai,gram_panchayat,Kasaragod,63.293223623581,7.335321262114296,303.8,2018,3667.171442413015,0.848669420480035,0.0224392327266881,,,,,,,,,,,,,,0.0,1.0,6.000000000000002,53.8713478575384,0,1
35,Nileswaram,municipality,Kasaragod,23.764625732725325,4.035607384196763,313.9,2018,835.3329930724275,0.7973126625116682,0.0528223726594903,,,,,,,,,,,,,,0.0,0.0,5.9999999999999964,247.46058446783684,0,0
36,Kayyur-Chimeni,gram_panchayat,Kasaragod,66.75978257095046,7.28215707567993,295.8,2018,2495.2178277027524,0.839144948421025,0.0067498357691992,,,,,,,,,,,,,,0.0,0.0,5.999999999999998,113.49667413919784,0,0
37,Cheruvathur,gram_panchayat,Kasaragod,13.628719406204503,3.7140181936239225,323.2,2018,741.4960268997391,0.801533666689543,0.0457854459381883,,,,,,,,,,,,,,0.0,0.0,4.0,244.31143937289383,0,0
38,Pilicode,gram_panchayat,Kasaragod,27.716740215889697,4.000556541438793,323.2,2018,3262.494012778568,0.9464022927997202,0.0155632749942745,,,,,,,,,,,,,,0.0,0.0,6.000000000000002,7.250078488547115,0,0
39,Valiyaparampa,gram_panchayat,Kasaragod,5.818432307977568,3.082361995091407,332.5,2018,81.75139723521761,0.4285978371243079,0.0202421231865582,,,,,,,,,,,,,,0.0,0.0,4.0,5.91985750704988,0,0
40,Padanna,gram_panchayat,Kasaragod,8.402732323486534,2.6950760253574324,323.2,2018,698.9929673781571,0.6873578481349352,0.0885121827701391,,,,,,,,,,,,,,0.0,0.0,5.999999999999998,8.999006202440077,0,0
41,Thrikkarippur,gram_panchayat,Kasaragod,9.593240429870432,2.5491975448699757,332.5,2018,825.6679676091666,0.7895644669830891,0.0760364141224882,,,,,,,,,,,,,,0.0,0.0,4.0,39.40458683349826,0,0
42,Ramanthali,gram_panchayat,Kannur,45.83443793058508,7.024651867863906,327.8,2018,653.1857440795808,0.7856566771335686,0.049305059223579,6.0,17.0,926.53,121.0,3216.0,100.0,20.0,0.0738165066155542,Low,High,0.0,1.0,2018.0,0.0,0.0,4.0,59.31254238044027,0,0
43,Payyannur,municipality,Kannur,14.092184881284767,3.385683086817324,332.5,2018,1317.5401892778668,0.8238623227990516,0.047448423438355,6.0,17.0,926.53,121.0,3216.0,100.0,20.0,0.0738165066155542,Low,High,0.0,1.0,2018.0,0.0,0.0,6.0,127.0799366263162,0,0
44,Karvellur-Peralam,gram_panchayat,Kannur,21.072347930763264,3.74110847614916,323.2,2018,3914.55446554676,0.9565102881404844,0.0101534103087097,6.0,17.0,926.53,121.0,3216.0,100.0,20.0,0.0738165066155542,Low,High,0.0,1.0,2018.0,0.0,0.0,5.999999999999998,35.810226597271566,0,0
45,Kankol-Alappadamba,gram_panchayat,Kannur,58.11322726404352,5.270741299652915,258.0,2018,5646.1933767797855,0.8514853681168825,0.0127634523422055,6.0,17.0,926.53,121.0,3216.0,100.0,20.0,0.0738165066155542,Low,High,0.0,1.0,2018.0,0.0,0.0,6.04310485857841,12.157204870940095,0,0
46,Perongome Vayakkara,gram_panchayat,Kannur,118.0099777907112,8.806674991238388,334.9,2018,9434.814797347644,0.8737506978982468,0.0105325121945287,6.0,17.0,926.53,121.0,3216.0,100.0,20.0,0.0738165066155542,Low,High,0.0,1.0,2018.0,0.0,0.0,6.0,23.88110484881749,0,0
47,Cherupuzha,gram_panchayat,Kannur,247.8917678637185,15.49348450947981,464.7,2018,17869.02364810784,0.9878204932764244,0.0066659764107853,6.0,17.0,926.53,121.0,3216.0,100.0,20.0,0.0738165066155542,Low,High,0.0,1.0,2018.0,0.0,2.0,6.000000000000006,31.6416812959804,0,1
48,Eramam Kuttur,gram_panchayat,Kannur,84.22002786539922,7.78811483758188,306.7,2018,8329.425766193322,0.8862794163204587,0.0060462513668671,6.0,17.0,926.53,121.0,3216.0,100.0,20.0,0.0738165066155542,Low,High,0.0,1.0,2018.0,0.0,0.0,6.0,21.42921323770637,0,0
49,Kadannappally Panapuzha,gram_panchayat,Kannur,58.95034462225812,7.040088224912847,268.8,2018,4627.025200753734,0.8854179805483917,0.0102476075543234,6.0,17.0,926.53,121.0,3216.0,100.0,20.0,0.0738165066155542,Low,High,0.0,1.0,2018.0,0.0,0.0,5.999999999999999,45.68959757006533,0,0
50,Cheruthazham,gram_panchayat,Kannur,20.165511260583585,4.385223915745575,253.5,2018,1715.692605581242,0.8665058728694808,0.0370550373506122,6.0,17.0,926.53,121.0,3216.0,100.0,20.0,0.0738165066155542,Low,High,0.0,1.0,2018.0,0.0,0.0,5.999999999999998,39.76745007040717,0,0
51,Kunhimangalam,gram_panchayat,Kannur,10.209742239947854,2.933041509228065,327.8,2018,673.5241157066525,0.7548700628833938,0.038830504625844,6.0,17.0,926.53,121.0,3216.0,100.0,20.0,0.0738165066155542,Low,High,0.0,1.0,2018.0,0.0,0.0,5.999999999999998,25.703020073542707,0,0
52,Madayi,gram_panchayat,Kannur,12.81165149662451,2.808936674221842,253.5,2018,651.5303106647971,0.7010765810222461,0.1243558395975399,6.0,17.0,926.53,121.0,3216.0,100.0,20.0,0.0738165066155542,Low,High,0.0,1.0,2018.0,0.0,0.0,4.0,58.15698114175093,0,0
53,Ezhome,gram_panchayat,Kannur,15.906178330531484,4.259278922954837,253.5,2018,547.9858238947149,0.6308283005208157,0.0445840668982573,6.0,17.0,926.53,121.0,3216.0,100.0,20.0,0.0738165066155542,Low,High,0.0,1.0,2018.0,0.0,0.0,6.274527492492873,215.73606718809043,0,0
54,Udayagiri,gram_panchayat,Kannur,335.03302763686776,18.848156454454504,410.4,2018,21306.77688643836,0.9954851064674866,0.0021574764468958,6.0,17.0,926.53,121.0,3216.0,100.0,20.0,0.0738165066155542,Low,High,0.0,1.0,2018.0,0.0,1.0,6.000000000000004,37.32779811950551,0,1
55,Alakode,gram_panchayat,Kannur,185.94865066560612,14.27905174811116,410.4,2018,14554.611990602532,0.9871951425477484,0.0040491847274757,6.0,17.0,926.53,121.0,3216.0,100.0,20.0,0.0738165066155542,Low,High,0.0,1.0,2018.0,0.0,1.0,6.0,42.16502335723885,0,1
56,Chapparapadavu,gram_panchayat,Kannur,86.66332952411238,9.355050031563657,349.7,2018,6196.254922823798,0.938990479672966,0.0130246185311076,6.0,17.0,926.53,121.0,3216.0,100.0,20.0,0.0738165066155542,Low,High,0.0,1.0,2018.0,0.0,0.0,6.000000000000004,121.32190274234364,0,0
57,Thaliparambu,municipality,Kannur,44.74897672146933,5.422651055490476,232.9,2018,1272.5507509463305,0.7178012945960912,0.2054381986414956,6.0,17.0,926.53,121.0,3216.0,100.0,20.0,0.0738165066155542,Low,High,0.0,1.0,2018.0,0.0,0.0,6.000000000000006,77.87367543755212,0,0
58,Pariyaram,gram_panchayat,Kannur,56.3561842446225,6.924282901982052,232.9,2018,1676.272159050624,0.8361482880605376,0.0268111185845072,6.0,17.0,926.53,121.0,3216.0,100.0,20.0,0.0738165066155542,Low,High,0.0,1.0,2018.0,0.0,0.0,4.0,97.15097577331926,0,0
59,Pattuvam,gram_panchayat,Kannur,26.811953219906087,5.304986420224556,249.7,2018,611.1634866187521,0.7569792171042683,0.0213655531135523,6.0,17.0,926.53,121.0,3216.0,100.0,20.0,0.0738165066155542,Low,High,0.0,1.0,2018.0,0.0,0.0,5.999999999999999,75.46553330083287,0,0
60,Cherukunnu,gram_panchayat,Kannur,6.211832468178899,2.819014675968228,249.7,2018,266.41812659205954,0.5307716432278805,0.0264195689816948,6.0,17.0,926.53,121.0,3216.0,100.0,20.0,0.0738165066155542,Low,High,0.0,1.0,2018.0,0.0,0.0,4.0,177.9461817118536,0,0
61,Mattool,gram_panchayat,Kannur,6.987513916927695,2.5378347486204715,249.7,2018,215.0987113342554,0.5262221723230462,0.1113337542128557,6.0,17.0,926.53,121.0,3216.0,100.0,20.0,0.0738165066155542,Low,High,0.0,1.0,2018.0,0.0,0.0,4.0,79.76088678454073,0,0
62,Kurumathur,gram_panchayat,Kannur,62.30438952243287,6.928981441102835,317.3,2018,3593.6485670769657,0.8828073752542722,0.0291588972219315,6.0,17.0,926.53,121.0,3216.0,100.0,20.0,0.0738165066155542,Low,High,0.0,1.0,2018.0,0.0,0.0,4.0,76.76486875794319,0,0
63,Chengalayi,gram_panchayat,Kannur,81.69266794265255,7.48252655807164,317.3,2018,5083.338662267098,0.8968824558892837,0.0063430553572869,6.0,17.0,926.53,121.0,3216.0,100.0,20.0,0.0738165066155542,Low,High,0.0,1.0,2018.0,0.0,0.0,4.0,132.8176546287455,0,0
64,Naduvil,gram_panchayat,Kannur,348.1980531705424,16.7543799495438,455.5,2018,14827.721631715922,0.9769019190147836,0.0045046121514213,6.0,17.0,926.53,121.0,3216.0,100.0,20.0,0.0738165066155542,Low,High,0.0,1.0,2018.0,0.0,2.0,5.999999999999998,6.865070560482452,0,1
65,Eruvessy,gram_panchayat,Kannur,230.10671545574425,12.797887375677202,405.5,2018,13195.431188789837,0.98585151649313,0.0040938043719477,6.0,17.0,926.53,121.0,3216.0,100.0,20.0,0.0738165066155542,Low,High,0.0,1.0,2018.0,0.0,4.0,5.999999999999996,25.030414449474883,0,1
66,Payyavoor,gram_panchayat,Kannur,262.5606890876257,14.964292453512474,267.5,2018,11272.996397313238,0.983448032120666,0.0055860021725571,6.0,17.0,926.53,121.0,3216.0,100.0,20.0,0.0738165066155542,Low,High,0.0,1.0,2018.0,0.0,6.0,6.000000000000007,43.034133184362446,0,1
67,Sreekandapuram,municipality,Kannur,91.53913428140368,9.807806290197012,361.2,2018,6633.752192811465,0.9502473257470656,0.0086964938349478,6.0,17.0,926.53,121.0,3216.0,100.0,20.0,0.0738165066155542,Low,High,0.0,1.0,2018.0,0.0,0.0,4.0,104.06002768251058,0,0
68,Irikkur,gram_panchayat,Kannur,58.181309342587326,8.121972968747976,254.2,2018,1179.7806921544252,0.8914605320852799,0.0518561757479832,6.0,17.0,926.53,121.0,3216.0,100.0,20.0,0.0738165066155542,Low,High,0.0,1.0,2018.0,0.0,0.0,4.0,662.6143887781369,0,0
69,Malappattam,gram_panchayat,Kannur,44.00700631966377,7.857872960462439,335.0,2018,1571.1573324994283,0.9242361714411802,0.0052638168167337,6.0,17.0,926.53,121.0,3216.0,100.0,20.0,0.0738165066155542,Low,High,0.0,1.0,2018.0,0.0,0.0,4.0,387.7373770834215,0,0
