No,District,NRSC,GSI,New,Type_of_sl,Length,Width,Area,Building_I,Road_impac,Impact_Agr,LU_2010,LU_2018,Specific_r,Remarks,longitude,latitude,Reclass_Sl,RASTERVALU
0,Idukki,Y,N,N,SS,0,0,1874.00000000000,0,N,N,SNA,SNA,10,,77.26167523800,9.29935005000,4,20.08715248110
0,Idukki,Y,N,N,SS,0,0,1857.00000000000,0,N,N,SNA,SNA,10,,77.26141933900,9.29856511700,4,23.64393424990
0,Idukki,Y,N,N,SS,0,0,1848.00000000000,0,N,N,SNA,SNA,10,,77.25880667800,9.29929463400,3,17.23805809020
0,Idukki,Y,N,N,SS,0,0,1558.00000000000,0,N,SPL,GNA,SPL,10,,77.25765737500,9.39183670600,3,18.42068290710
0,Idukki,Y,N,N,SS,0,0,1239.00000000000,0,N,N,FDN,FDN,,,77.31490128100,9.39846482200,6,30.01576614380
0,Idukki,Y,N,N,DF,0,0,2557.00000000000,0,N,N,BRS,BRO,,,76.89200001700,10.06177481300,9,64.13955688480
0,Idukki,Y,N,N,RF,0,0,400.00000000000,0,N,N,FDN,BRF,,,76.89517670000,10.05987021200,9,54.50670242310
0,Idukki,Y,N,N,DF,0,0,2849.00000000000,0,N,N,BRG,BRG,,,77.17814088200,10.16305500600,8,40.71876525880
0,Idukki,N,N,Y,SS,47,9,423.00000000000,0,N,BSL,TEA,BSL,,,77.01144493800,10.13815654800,6,30.05704307560
0,Idukki,N,N,Y,SS,16,6,96.00000000000,0,N,GMC,FMP,GMC,,,76.98107628200,10.09149177200,3,17.77235031130
0,Idukki,N,N,Y,SS,13,7,91.00000000000,0,N,GMC,TEA,GMC,,,77.01036020300,10.13649459200,2,11.87664985660
0,Idukki,N,N,Y,RF,85,13,1105.00000000000,0,N,SPL,SPL,SPL,,,76.98576389100,10.07299087500,2,13.38906764980
0,Idukki,N,N,Y,RF,31,5,155.00000000000,0,N,SPL,SPL,SPL,,,76.98590355000,10.07284259100,4,20.38672637940
0,Idukki,N,N,Y,SS,95,15,1425.00000000000,0,N,N,FDN,FDN,,,76.99481652800,10.04899544100,6,30.38973236080
0,Idukki,N,N,Y,RF,97,8,776.00000000000,0,N,N,BSS,BSS,10,,76.89504364500,10.08543933600,6,34.95008850100
0,Idukki,N,N,Y,SS,59,10,590.00000000000,0,N,FMP,FMP,FMP,,,77.00636965200,9.94748142000,4,21.11282539370
0,Idukki,N,N,Y,SS,191,18,3438.00000000000,1,N,FMP,FMP,FMP,,,77.13273330300,9.85208145400,6,30.19637489320
0,Idukki,N,N,Y,SS,116,11,1276.00000000000,0,N,FMP,FMP,FMP,,,77.19056748900,9.87192144200,5,27.33040618900
0,Idukki,N,N,Y,SS,104,22,2288.00000000000,0,N,FMP,FMP,FMP,,,77.20234768300,9.92368517400,4,22.14327621460
0,Idukki,N,N,Y,SS,145,18,2610.00000000000,0,N,FMP,FMP,FMP,,,77.18014602600,9.92993886300,5,28.05685806270
0,Idukki,N,N,Y,DF,247,39,9633.00000000000,0,C,FMP,FMP,FMP,3,,76.87713717700,9.73710704800,6,34.82343673710
0,Idukki,N,N,Y,SS,15,12,180.00000000000,0,N,FMP,FMP,FMP,,,76.90179863500,9.71383432300,1,7.99087238312
0,Idukki,N,N,Y,SS,123,31,3813.00000000000,0,N,FMP,FMP,FMP,5,,76.87788593100,9.73955914700,4,24.50800895690
0,Idukki,N,N,Y,SS,82,10,820.00000000000,0,N,FMP,FMP,FMP,,,76.96071320400,9.63745156800,5,29.91274833680
0,Idukki,N,N,Y,DF,261,10,2610.00000000000,0,C,GMC,SPL,GMC,,,76.97899244900,9.60055547400,5,29.72389984130
0,Idukki,N,N,Y,SS,98,17,1666.00000000000,0,N,SPL,GMC,SPL,,,76.98071214500,9.59727381300,5,28.66725730900
0,Idukki,N,N,Y,SS,72,10,720.00000000000,0,N,SPL,SPL,SPL,,,76.98157903700,9.59634383000,3,16.11181640630
0,Idukki,N,N,Y,SS,78,15,1170.00000000000,0,C,FMP,FMP,FMP,10,,76.98299913100,9.59487508800,5,26.70715904240
0,Idukki,N,N,Y,SS,23,8,184.00000000000,0,C,FMP,FMP,FMP,,,76.98230964600,9.59543137400,5,27.28909111020
0,Idukki,N,N,Y,SS,25,7,175.00000000000,0,N,FMP,FMP,FMP,,,76.98222635300,9.59598732800,4,22.11272811890
0,Idukki,N,N,Y,DF,188,15,2820.00000000000,1,C,FMP,FMP,FMP,,,76.94338615300,9.56595372700,5,29.31480026250
0,Idukki,N,N,Y,SS,31,11,341.00000000000,0,N,GMC,FCP,GMC,,,76.99688463600,9.51394691800,4,21.44629096980
0,Idukki,N,N,Y,SS,44,7,308.00000000000,0,N,GMC,FCP,GMC,,,76.99711700100,9.51384216500,5,29.98191642760
0,Idukki,N,N,Y,SS,84,16,1344.00000000000,0,N,BSL,GMC,BSL,,,76.99509399700,9.51258310200,4,23.78206062320
0,Idukki,N,N,Y,SS,32,6,192.00000000000,0,N,GMC,TEA,GMC,,,76.99878569000,9.51099732900,6,33.93190002440
0,Idukki,N,N,Y,SS,33,4,132.00000000000,0,N,GMC,TEA,GMC,,,76.99896500500,9.51104397300,6,33.93190002440
0,Idukki,N,N,Y,DF,127,6,762.00000000000,0,N,FMP,FMP,FMP,,,76.99498127200,9.51014439900,5,29.42549324040
0,Idukki,N,N,Y,SS,42,11,462.00000000000,0,N,SPL,SPL,SPL,,,76.97852335500,9.51609629800,5,28.25866508480
0,Idukki,N,N,Y,DF,229,16,3664.00000000000,0,C,FMP,SPL,FMP,,,76.98175426300,9.53635652800,4,24.88731002810
0,Idukki,N,N,Y,SS,62,13,806.00000000000,0,N,FMP,FMP,FMP,,,76.99761790300,9.55369199600,6,31.54581832890
0,Idukki,N,N,Y,DF,178,8,1424.00000000000,0,N,SPL,FMP,SPL,,,76.99663157600,9.55310577100,5,26.04491996770
0,Idukki,N,N,Y,DF,312,12,3744.00000000000,0,N,N,FDN,FNO,,,76.99045592300,9.55541047400,5,29.63058471680
0,Idukki,N,N,Y,SS,39,10,390.00000000000,0,N,FMP,FMP,FMP,,,76.98539632200,9.55698362900,5,26.50074958800
0,Idukki,N,N,Y,SS,55,7,385.00000000000,0,N,N,FNO,GNA,,,77.05219721900,9.53358959900,5,26.12601089480
0,Idukki,N,N,Y,DF,149,10,1490.00000000000,0,N,FCP,FCP,FCP,,,77.10449030000,9.69527376800,4,24.78427505490
0,Idukki,N,N,Y,SS,58,14,812.00000000000,0,N,SPL,SPL,SPL,,,77.08660968900,9.68178189700,4,21.20606422420
0,Idukki,N,N,Y,SS,65,12,780.00000000000,0,N,SPL,SPL,SPL,,,77.08634590300,9.68206005100,5,27.90955543520
0,Idukki,N,N,Y,SS,105,14,1470.00000000000,0,N,FMP,FMP,FMP,,,77.07229865300,9.67563559100,4,23.19368743900
0,Idukki,N,N,Y,SS,59,13,767.00000000000,0,N,FMP,FMP,FMP,,,77.13800853100,9.80247937300,5,27.57758712770
0,Idukki,N,N,Y,SS,99,14,1386.00000000000,0,N,FMP,FMP,FMP,,,77.12802531500,9.88736013900,5,27.44202423100
0,Idukki,N,N,Y,DF,100,13,1300.00000000000,0,N,FMP,FMP,FMP,,,77.10335498700,9.83941205500,7,36.39645004270
0,Idukki,N,N,Y,DF,47,12,564.00000000000,0,N,FCP,FCP,FCP,,,77.10387798700,9.83899714200,8,44.13225936890
0,Idukki,N,N,Y,SS,145,12,1740.00000000000,1,N,FMP,FMP,FMP,,,77.08634400800,9.87253994400,5,26.91402244570
0,Idukki,N,N,Y,SS,90,25,2250.00000000000,0,N,FMP,GMC,FMP,,,77.08475383100,9.87259809500,5,29.51222610470
0,Idukki,N,N,Y,SS,87,15,1305.00000000000,0,C,FMP,GMC,FMP,,,77.08484154600,9.87450281900,5,26.81547927860
0,Idukki,N,N,Y,SS,83,18,1494.00000000000,0,N,SPL,FCP,SPL,,,77.08434171600,9.87460280500,4,23.08484840390
0,Idukki,N,N,Y,DF,118,22,2596.00000000000,0,N,FMP,FMP,FMP,,,77.08037342500,9.87135818800,4,22.44351005550
0,Idukki,N,N,Y,SS,78,13,1014.00000000000,0,N,FMP,FMP,FMP,,,77.10020009800,9.81692514300,5,25.92011451720
0,Idukki,N,N,Y,DF,224,12,2688.00000000000,0,N,FMP,FMP,FMP,,,77.09012085100,9.85064950700,3,17.16979980470
0,Idukki,N,N,Y,SS,191,13,2483.00000000000,0,D,SPL,GMC,SPL,,,77.09128216300,9.84979771800,4,22.08007812500
0,Idukki,N,N,Y,SS,87,15,1305.00000000000,0,N,SPL,SPL,SPL,,,77.08979382900,9.84910770900,5,29.56893730160
0,Idukki,N,N,Y,SS,90,12,1080.00000000000,0,N,SPL,GMC,SPL,,,77.09160560100,9.84914850600,5,26.01620483400
0,Idukki,N,N,Y,DF,193,11,2123.00000000000,0,N,FMP,FMP,FMP,,,77.08962722000,9.84449455000,4,24.06379318240
0,Idukki,N,N,Y,SS,59,10,590.00000000000,0,N,FMP,SPL,FMP,,,77.09306116200,9.84803731700,2,11.81937026980
0,Idukki,N,N,Y,SS,51,12,612.00000000000,0,N,FMP,FMP,FMP,,,77.09347036100,9.84750583400,3,17.57161521910
0,Idukki,N,N,Y,SS,66,21,1386.00000000000,0,N,SPL,SPL,SPL,,,77.07043566700,9.84960344100,2,14.10366249080
0,Idukki,N,N,Y,SS,44,9,396.00000000000,0,N,SPL,SPL,SPL,,,77.14725213700,9.98564322200,3,18.38673591610
0,Idukki,Y,N,N,DF,226,6,1356.00000000000,0,D,FMP,FMP,FMP,,,76.94546485900,9.87405035200,5,29.89257240300
0,Idukki,Y,N,N,DF,0,0,1854.00000000000,0,N,SPL,GMC,SPL,,,77.07007369200,9.89459308000,7,35.04166412350
0,Idukki,Y,N,N,DF,0,0,2496.00000000000,0,N,FMP,SPL,FMP,,,77.06851664000,9.89469773300,7,37.40712356570
0,Idukki,N,N,Y,DF,84,9,756.00000000000,0,N,FMP,FMP,FMP,,,77.07585789700,9.89256665200,6,34.20121383670
0,Idukki,Y,N,N,SS,0,0,424.00000000000,0,N,FMP,SPL,FMP,,,76.96551671800,9.94511610200,6,32.79216766360
0,Idukki,N,N,Y,DF,131,14,1834.00000000000,0,N,FMP,BSL,FMP,,,77.07559787400,9.89276908400,5,25.28632354740
0,Idukki,Y,N,N,SS,0,0,1346.00000000000,0,N,SPL,BSL,SPL,,,76.96310033100,9.94750297500,3,16.75295829770
0,Idukki,N,N,Y,SS,46,8,368.00000000000,0,N,SPL,FMP,SPL,,,76.96281866000,9.94801412100,4,24.81009674070
0,Idukki,Y,N,N,DF,0,0,4325.00000000000,0,N,N,FNO,BRF,,,76.93867633300,9.96366680400,6,34.83838653560
0,Idukki,N,N,Y,SS,50,21,1050.00000000000,1,N,N,FMP,BUI,1,,76.93944923300,9.96096318500,6,31.28808021550
0,Idukki,Y,N,N,DF,0,0,1225.00000000000,1,N,FMP,FMP,FMP,,,76.94925562400,9.95175027500,7,36.20274734500
0,Idukki,Y,N,N,SS,0,0,1100.00000000000,1,N,FMP,FMP,FMP,2,,76.97392409200,9.90865681200,6,31.59825134280
0,Idukki,Y,N,N,SS,0,0,1100.00000000000,2,N,FMP,FMP,FMP,,,76.96832537700,9.90945149300,4,22.04531097410
0,Idukki,Y,N,N,SS,0,0,750.00000000000,0,N,FMP,FMP,FMP,5,,76.96598334500,9.91045005200,1,3.98405623436
0,Idukki,Y,N,N,DF,0,0,1677.00000000000,0,D,SPL,SPL,SPL,,,76.95924700300,9.85247528100,4,22.27496147160
0,Idukki,Y,N,N,SS,0,0,1274.00000000000,0,N,SPL,SPL,SPL,,,76.95882691100,9.85291755700,4,20.74966430660
0,Idukki,Y,N,N,DF,0,0,1374.00000000000,0,N,FCP,FCP,FCP,,,76.93389605000,9.90785044800,4,23.29043960570
0,Idukki,Y,N,N,SS,0,0,500.00000000000,0,N,FCP,FCP,FCP,,,76.95328723400,9.87610286700,1,6.28419733047
0,Idukki,Y,N,N,SS,0,0,2440.00000000000,0,N,SPL,SPL,SPL,,,76.95321703700,9.89232203400,5,26.53172302250
0,Idukki,Y,N,N,SS,0,0,1375.00000000000,0,N,SPL,SPL,SPL,10,,76.91691300200,9.92235832200,5,27.23582077030
0,Idukki,Y,N,N,SS,0,0,865.00000000000,0,N,SPL,SPL,SPL,10,,76.91714862100,9.92218067900,4,21.91579055790
0,Idukki,N,N,Y,SS,56,22,1232.00000000000,0,N,SPL,SPL,SPL,10,,76.91720465900,9.92165128300,2,14.44564342500
0,Idukki,Y,N,N,SS,0,0,1225.00000000000,0,N,N,FDN,FDN,,,76.89101951800,9.93462724100,5,25.29133415220
0,Idukki,Y,N,N,SS,0,0,994.00000000000,0,N,GMC,SPL,GMC,,,76.93476199300,9.90808996400,5,26.82612037660
0,Idukki,Y,N,N,DF,0,0,1310.00000000000,0,N,GMC,BSL,GMC,,,76.92853772200,9.91128946400,4,24.65281486510
0,Idukki,Y,N,N,SS,0,0,1200.00000000000,0,N,FMP,FMP,FMP,,,76.93657694200,9.90614966300,3,18.69707870480
0,Idukki,Y,N,N,SS,0,0,1525.00000000000,0,N,N,FDN,FDN,6,,76.93459823300,9.84016131800,3,15.81242465970
0,Idukki,Y,N,N,SS,0,0,925.00000000000,0,N,BSL,SPL,BSL,,,76.94483137100,9.90231045300,4,24.10158348080
0,Idukki,Y,N,N,SS,0,0,736.00000000000,0,N,N,SNA,SNA,,,76.93312484900,9.84092577500,5,26.48369026180
0,Idukki,N,N,Y,SS,59,9,531.00000000000,1,N,FMP,FMP,FMP,,,76.94932136800,9.85291049500,5,26.44640541080
0,Idukki,Y,N,N,SS,0,0,1878.00000000000,0,N,N,FNO,FNO,,,76.92870694600,9.87348421500,2,12.30732440950
0,Idukki,Y,N,N,SS,0,0,651.00000000000,0,C,BSL,BSL,BSL,,,76.94193114700,9.86829232800,3,17.84587097170
0,Idukki,N,N,Y,SS,17,15,255.00000000000,1,N,FMP,FMP,FMP,,,76.94874914500,9.85354855100,4,22.75766944890
0,Idukki,Y,N,N,DF,0,0,9050.00000000000,0,N,RUB,RUB,RUB,,,76.88066391100,9.87090015700,3,17.67921447750
0,Idukki,Y,N,N,SS,0,0,8950.00000000000,1,N,FMP,FMP,FMP,,,76.94228605500,9.88587136400,4,22.90564346310
0,Idukki,Y,N,N,SS,0,0,715.00000000000,0,N,FCP,SPL,FCP,,,76.93739249600,9.88000324100,5,26.13393974300
0,Idukki,Y,N,N,DF,0,0,911.00000000000,0,N,BSL,SPL,BSL,,,76.93568209800,9.88240939500,6,33.96642684940
0,Idukki,Y,N,N,SS,0,0,661.00000000000,0,N,N,FDN,FDN,,,76.92399439700,9.83183493200,4,21.63874816890
0,Idukki,N,N,Y,DF,270,34,9180.00000000000,0,N,N,FDN,FDN,,,76.90648663300,9.86103606900,5,25.57598686220
0,Idukki,N,N,Y,SS,91,14,1274.00000000000,0,N,N,FNO,FNO,10,,76.90897485100,9.85813930100,5,29.73409461980
0,Idukki,Y,N,N,SS,0,0,2173.00000000000,0,N,N,FNO,FNO,,,76.91606098900,9.81873359300,7,36.70973968510
0,Idukki,N,N,Y,DF,174,4,696.00000000000,0,N,N,BSG,SNA,,,76.91542586500,9.82730518600,4,20.47317886350
0,Idukki,Y,N,N,SS,0,0,892.00000000000,0,N,N,FNO,FNO,10,,76.90004477900,9.81423518200,4,21.64085006710
0,Idukki,N,N,Y,SS,51,5,255.00000000000,0,N,N,BSO,BSG,,,76.89973451700,9.81435697000,5,28.49240303040
0,Idukki,Y,N,N,SS,0,0,580.00000000000,0,N,SPL,FMP,SPL,,,76.86602010200,9.85764038300,4,23.52324676510
0,Idukki,Y,N,N,SS,0,0,975.00000000000,0,N,N,FDN,FDN,,,76.89760659800,9.88030698100,8,40.62120056150
0,Idukki,Y,N,N,DF,0,0,8125.00000000000,0,N,FMP,FMP,FMP,,,76.86649947900,9.85821201000,4,24.09618949890
0,Idukki,Y,N,N,SS,0,0,1054.00000000000,0,N,N,FDN,FDN,,,76.89991792600,9.87572699100,4,22.68708801270
0,Idukki,N,N,Y,DF,142,12,1704.00000000000,0,N,N,FNO,FNO,,,76.90644067400,9.86341909500,7,35.95272064210
0,Idukki,Y,N,N,SS,44,11,484.00000000000,0,N,N,FDN,FDN,,,76.89184754600,9.84991930300,5,27.43470382690
0,Idukki,Y,N,N,SS,0,0,1609.00000000000,0,N,FCP,GMC,FCP,10,,76.92324066100,10.10017340400,5,25.65780639650
0,Idukki,Y,N,N,SS,0,0,2200.00000000000,0,N,FMP,BSL,FMP,10,RUB TO GMC,76.88910082700,9.85271012200,6,31.30662345890
0,Idukki,N,N,Y,DF,158,13,2054.00000000000,0,N,N,FNO,FNO,,,77.33793783500,9.47024653100,4,24.51326560970
0,Idukki,Y,N,N,DF,0,0,3908.00000000000,0,N,FCP,FCP,FCP,,,76.88757806900,9.85419589000,3,15.95361328130
0,Idukki,N,N,Y,DF,715,67,47905.00000000000,0,N,N,FDN,FDN,,,77.36711518000,9.45033095000,1,0.00000000000
0,Idukki,Y,N,N,DF,0,0,5725.00000000000,0,N,FMP,FMP,FMP,,,76.88017584800,9.85409032300,6,30.62074851990
0,Idukki,Y,N,N,SS,0,0,2150.00000000000,0,N,FMP,FMP,FMP,,,76.88158326600,9.85634413600,6,30.06204032900
0,Idukki,N,N,Y,SS,15,10,150.00000000000,0,N,FMP,FMP,FMP,,,76.88913531200,9.75722410800,5,25.40612602230
0,Idukki,N,N,Y,SS,65,13,845.00000000000,0,N,N,FNO,FNO,5,,76.88778294600,9.85004046600,6,32.98579025270
0,Idukki,Y,N,N,SS,0,0,2475.00000000000,0,N,FMP,SPL,FMP,,,76.88623867500,9.85225938400,6,30.34068489070
0,Idukki,N,N,Y,SS,58,8,464.00000000000,0,N,FMP,FMP,FMP,,,76.96287297900,9.63882651800,3,17.04952812190
0,Idukki,Y,N,N,SS,0,0,2000.00000000000,0,N,FMP,FMP,FMP,,,76.88640197700,9.84576211100,4,22.89982986450
0,Idukki,N,N,Y,SS,53,10,530.00000000000,0,D,N,GNA,GNA,,,76.88908721400,9.73918950600,4,20.95102310180
0,Idukki,N,N,Y,SS,21,18,378.00000000000,1,N,N,BUI,BUI,1,,76.89719759400,9.73636917800,2,14.65118980410
0,Idukki,Y,N,N,SS,0,0,1402.00000000000,0,N,N,FNO,FNO,,,76.98032512500,9.78574936300,5,28.22380638120
0,Idukki,N,N,Y,DF,615,16,9840.00000000000,0,C,FCP,FCP,FCP,,,76.95274294800,9.57126065300,5,29.78497314450
0,Idukki,N,N,Y,DF,91,5,455.00000000000,0,N,BSL,GMC,BSL,,,76.94915390000,9.57347120300,8,42.95470809940
0,Idukki,N,N,Y,DF,75,4,300.00000000000,0,N,BSL,GMC,BSL,,,76.94902303700,9.57334440000,8,41.37060546880
0,Idukki,N,N,Y,DF,133,10,1330.00000000000,0,N,N,FDN,FDN,,,77.15615307100,9.47222640500,3,18.16011238100
0,Idukki,Y,N,N,SS,0,0,2156.00000000000,0,N,N,BSO,BSO,10,,77.33499065300,9.47070843500,2,12.49570274350
0,Idukki,N,N,Y,SS,107,33,3531.00000000000,0,N,SPL,SPL,SPL,,,76.99543743800,9.99142662300,3,15.68563175200
0,Idukki,Y,N,N,RF,0,0,3172.00000000000,0,N,N,FNO,FNO,,,76.98307106200,10.13371998500,9,49.25559616090
0,Idukki,Y,N,N,DF,0,0,1215.00000000000,0,N,N,FNO,FNO,10,,76.91555392200,10.10723341000,9,51.59790420530
0,Idukki,Y,N,N,RF,0,0,5316.00000000000,0,N,N,FNO,FNO,,,76.98190438800,10.13514257700,9,45.30492782590
0,Idukki,Y,N,N,SS,0,0,222.00000000000,0,N,N,FNO,FNO,,,76.91224941400,10.10597719700,7,37.11706542970
0,Idukki,Y,N,N,RF,0,0,586.00000000000,0,N,N,FNO,FNO,,,76.98160048400,10.13548667100,7,36.66643142700
0,Idukki,Y,N,N,DF,0,0,4077.00000000000,0,C,RUB,GMC,RUB,,,77.26248153800,10.19998304300,6,32.09154891970
0,Idukki,N,N,Y,SS,22,5,110.00000000000,0,N,N,BSG,BSG,,,77.00786467900,10.12192648100,8,43.25642395020
0,Idukki,N,N,Y,SS,57,7,399.00000000000,0,N,FMP,FMP,FMP,10,,77.03460789300,10.12349749000,4,22.11884307860
0,Idukki,N,N,Y,SS,67,12,804.00000000000,0,N,FMP,FMP,FMP,,,76.91840135900,10.11008905400,3,19.84073066710
0,Idukki,N,N,Y,SS,75,10,750.00000000000,0,N,TEA,TEA,TEA,,,77.04495569400,10.11769846300,5,25.51023101810
0,Idukki,N,N,Y,SS,69,23,1587.00000000000,0,C,TEA,TEA,TEA,2,,77.15177207100,10.03772377800,2,10.22039699550
0,Idukki,N,N,Y,SS,49,15,735.00000000000,0,C,TEA,BRG,TEA,2,,77.15425888100,10.03804990000,7,36.99252319340
0,Idukki,N,N,Y,SS,158,40,6320.00000000000,0,C,TEA,TEA,TEA,2,,77.15173649800,10.03638327200,5,26.60890007020
0,Idukki,N,N,Y,SS,59,19,1121.00000000000,0,N,N,FDN,FDN,,,77.03296088800,10.11924016100,4,22.94628715520
0,Idukki,N,N,Y,DF,158,16,2528.00000000000,0,N,GMC,GMC,GMC,,,77.18315054600,9.99814625900,6,34.67693710330
0,Idukki,Y,N,N,RF,0,0,1350.00000000000,0,N,N,BRO,BRO,,,76.93641860700,10.11129980000,9,45.49960327150
0,Idukki,Y,N,N,SS,0,0,1400.00000000000,0,N,N,FDN,FDN,,,76.91043609200,10.07501740700,3,16.07476234440
0,Idukki,Y,N,N,SS,0,0,361.00000000000,0,N,N,SNA,SNA,,,76.92590990900,10.07050121100,4,20.32270622250
0,Idukki,Y,N,N,SS,0,0,1098.00000000000,0,N,FMP,FMP,FMP,,,76.91487038100,10.08251253700,3,17.41284370420
0,Idukki,Y,N,N,SS,0,0,1227.00000000000,0,N,FCP,SPL,FCP,,,76.92400246600,10.09594708600,3,18.18665122990
0,Idukki,Y,N,N,SS,0,0,701.00000000000,0,N,RUB,RUB,RUB,,,76.91889443300,10.08509525700,6,31.06979179380
0,Idukki,Y,N,N,SS,0,0,1503.00000000000,0,N,FMP,FMP,FMP,,,76.92700411100,10.08848425300,7,36.69725799560
0,Idukki,Y,N,N,DF,0,0,1476.00000000000,0,N,FCP,FCP,FCP,10,,76.92321980300,10.09882008300,2,14.91105365750
0,Idukki,Y,N,N,SS,0,0,2036.00000000000,0,N,N,BRG,BRG,,,76.91956706200,10.10378623600,9,45.66496276860
0,Idukki,Y,N,N,SS,0,0,4329.00000000000,0,N,N,FNO,FNO,10,,76.91830875000,10.10417960700,5,26.88679313660
0,Idukki,Y,N,N,SS,0,0,615.00000000000,0,N,N,FDN,FDN,,,76.96868721800,10.08798227500,4,24.05297851560
0,Idukki,Y,N,N,SS,0,0,843.00000000000,0,N,N,FDN,FDN,,,76.96903430000,10.08732337500,3,17.75049209590
0,Idukki,N,N,Y,SS,50,5,250.00000000000,0,N,N,BSG,BSG,,,77.00989408100,10.08121472600,1,7.77892971039
0,Idukki,N,N,Y,SS,29,5,145.00000000000,0,N,SPL,FMP,SPL,,,77.02035835800,10.07627711100,3,15.11248016360
0,Idukki,N,N,Y,SS,25,6,150.00000000000,0,N,SPL,FMP,SPL,,,77.02045723500,10.07621616500,3,15.10914993290
0,Idukki,N,N,Y,SS,48,12,576.00000000000,0,C,TEA,TEA,TEA,,,77.02589122500,10.07997700800,7,37.53638076780
0,Idukki,N,N,Y,DF,146,13,1898.00000000000,0,C,BSL,FMP,BSL,10,,77.02652813000,10.08077226600,4,20.31353759770
0,Idukki,N,N,Y,DF,210,19,3990.00000000000,0,C,FMP,FMP,FMP,10,,77.02599219800,10.08101706500,3,15.20208835600
0,Idukki,N,N,Y,SS,13,6,78.00000000000,0,N,BSL,FMP,BSL,,,77.02544274100,10.08130902300,2,12.04666614530
0,Idukki,N,N,Y,SS,11,5,55.00000000000,0,N,BSL,FMP,BSL,,,77.02532553500,10.08135113200,3,16.56351280210
0,Idukki,N,N,Y,SS,10,3,30.00000000000,0,N,N,GNA,GNA,,,77.00878259300,10.07943489700,6,33.71721267700
0,Idukki,N,N,Y,RF,147,7,1029.00000000000,0,N,N,GNA,GNA,,,77.00861361800,10.07906585700,6,32.26623916630
0,Idukki,N,N,Y,SS,27,5,135.00000000000,0,N,TEA,TEA,TEA,10,,76.99779090700,10.08647152500,1,7.01893234253
0,Idukki,N,N,Y,SS,13,6,78.00000000000,0,N,N,BSG,BSG,,,77.00959268500,10.08116632200,1,6.95687913895
0,Idukki,N,N,Y,SS,187,18,3366.00000000000,0,N,N,FDN,FDN,,,76.99864969700,10.07528634900,3,18.60467720030
0,Idukki,N,N,Y,SS,44,6,264.00000000000,0,N,N,FNO,FNO,,,76.99943294700,10.07344893000,5,27.84255218510
0,Idukki,N,N,Y,SS,41,14,574.00000000000,0,N,SPL,SPL,SPL,,,77.00493164000,10.07182502300,3,15.64735221860
0,Idukki,N,N,Y,SS,41,33,1353.00000000000,0,C,TEA,TEA,TEA,,,77.00464370700,10.07214688300,2,13.85176467900
0,Idukki,N,N,Y,DF,227,12,2724.00000000000,0,N,TEA,TEA,TEA,,,77.00257158500,10.07365565300,2,14.01300334930
0,Idukki,N,N,Y,DF,233,8,1864.00000000000,0,N,SPL,SPL,SPL,,,77.09602945300,10.03144196000,5,25.20596122740
0,Idukki,N,N,Y,DF,295,17,5015.00000000000,0,N,GMC,FMP,GMC,,,77.09318075000,10.03070159000,7,36.89826965330
0,Idukki,N,N,Y,DF,148,25,3700.00000000000,0,N,SPL,SPL,SPL,,,77.09289060000,10.03107872100,7,35.31605148320
0,Idukki,N,N,Y,DF,138,28,3864.00000000000,0,N,BSL,FMP,BSL,10,,77.09247931400,10.03155461500,5,27.04649925230
0,Idukki,N,N,Y,SS,99,17,1683.00000000000,0,N,FCP,FCP,FCP,,,77.09083334200,10.03186108900,5,27.70484161380
0,Idukki,Y,N,N,SS,0,0,2979.00000000000,1,C,SPL,SPL,SPL,,,77.03185486100,10.01707349700,5,27.48733711240
0,Idukki,Y,N,N,SS,124,20,2480.00000000000,0,N,N,FDN,FDN,,,76.96268264000,10.02645818100,7,38.13768386840
0,Idukki,Y,N,N,SS,0,0,731.00000000000,0,N,N,FNO,FNO,,,76.90322230000,9.85185705100,4,24.82728767400
0,Idukki,N,N,Y,SS,152,6,912.00000000000,0,N,N,GNA,GNA,,,76.91200521500,9.83206817200,7,36.70391845700
0,Idukki,N,N,Y,SS,77,12,924.00000000000,0,N,N,FDN,FDN,,,76.89746942400,9.87703843800,4,22.72829818730
0,Idukki,N,N,Y,SS,74,11,814.00000000000,1,C,SPL,SPL,SPL,,,77.06225478300,9.99274651500,4,23.51392555240
0,Idukki,N,N,Y,DF,100,17,1700.00000000000,0,N,SPL,FMP,SPL,,,77.07751709000,9.99938553500,2,13.79259014130
0,Idukki,N,N,Y,SS,63,7,441.00000000000,0,N,FMP,FMP,FMP,,,77.07842555800,9.99842233600,3,19.70761680600
0,Idukki,Y,N,N,DF,0,0,6472.00000000000,0,C,SPL,SPL,SPL,,,77.05830734500,9.99507711000,5,25.43262863160
0,Idukki,N,N,Y,SS,34,5,170.00000000000,0,N,N,BSO,GNA,,,76.91385867300,9.82847342300,5,29.32786178590
0,Idukki,N,N,Y,SS,54,40,2160.00000000000,0,C,FMP,FMP,FMP,,,77.12539147700,9.89655812500,5,28.62099266050
0,Idukki,N,N,Y,SS,57,11,627.00000000000,0,C,FMP,FMP,FMP,,,77.12586596000,9.89718295900,5,28.21822166440
0,Idukki,N,N,Y,DF,318,31,9858.00000000000,0,C,FMP,SPL,FMP,,,77.12080554800,9.88656503400,2,10.24628162380
